Date|Code|Description|Type|Isin Code|Issuer|Status|Stock Exchange|Listing Date|Currency|Form|Eff. Date Isin|Maturity Date|Expire Date|Exercise Price|Interest|Interest Type|Interest Freq|Nominal Value|Num. of Sec|Originated Amt|Current Amt|Total Scripless|Local (%)|Foreign (%)|Total (%)|Sector|Closing Price
29-OCT-2021|SMKSSA01A|SUKUK MUDHARABAH I PT KOPRIMA SANDYSEJAHTERA SERI A|SUKUK|IDJ0000132A4|KOPRIMA SANDYSEJAHTERA, PT|ACTIVE|||IDR|Electronic||24-APR-2024||||Floating/Variable|SEMI-ANNUAL|||50000000000|30000000000|30000000000|100|0|100|BUILDING CONSTRUCTION|1
29-OCT-2021|SMKSSA01B|SUKUK MUDHARABAH I PT KOPRIMA SANDYSEJAHTERA SERI B|SUKUK|IDJ0000132B2|KOPRIMA SANDYSEJAHTERA, PT|ACTIVE|||IDR|Electronic||12-DEC-2024||||Floating/Variable|SEMI-ANNUAL|||30000000000|30000000000|30000000000|100|0|100|BUILDING CONSTRUCTION|1
29-OCT-2021|SMLPPI01B|SUKUK MUDHARABAH LONTAR PAPYRUS PULP & PAPER INDUSTRY I TAHUN 2018 SERI B|SUKUK|IDJ0000113B2|LONTAR PAPYRUS PULP & PAPER INDUSTRY, PT|ACTIVE|IDX|11-OCT-2018|IDR|Electronic||10-OCT-2023||||FLOATING|3 MONTHS|||2000000000000|2000000000000|2000000000000|100|0|100|PULP & PAPER|1
29-OCT-2021|SMMBMN01A|SUKUK MUDHARABAH I PT MITRA BISNIS MADANI SERI A|SUKUK|IDJ0000123A3|MITRA BISNIS MADANI, PT|ACTIVE|||IDR|Electronic||08-FEB-2024||||Floating/Variable|3 MONTHS|||100000000000|100000000000|100000000000|100|0|100|OTHERS - TRADE, SERVICES & INVESTMENT|1
29-OCT-2021|SMMFIN01CN1|SUKUK MUDHARABAH BERKELANJUTAN I MANDALA MULTIFINANCE TAHAP I TAHUN 2021|SUKUK|IDJ000018809|MANDALA MULTIFINANCE Tbk, PT|ACTIVE|IDX|02-JUL-2021|IDR|Electronic||08-JUL-2022||||FLOATING|3 MONTHS|||350000000000|350000000000|350000000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|SMNMVS01|SUKUK MUDHARABAH I PT PNM VENTURA SYARIAH TAHUN 2021|SUKUK|IDJ000018601|PERMODALAN NASIONAL MADANI VENTURA SYARIAH, PT|ACTIVE|||IDR|Electronic||20-JUN-2022||||Floating/Variable|MONTHLY|||262700000000|262700000000|262700000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|SMOPPM01A|SUKUK MUDHARABAH OKI PULP & PAPER MILLS I TAHUN 2021 SERI A|SUKUK|IDJ0000190A2|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|09-JUL-2021|IDR|Electronic||18-JUL-2022||||FLOATING|3 MONTHS|||700035000000|700035000000|700035000000|100|0|100|PULP & PAPER|1
29-OCT-2021|SMOPPM01B|SUKUK MUDHARABAH OKI PULP & PAPER MILLS I TAHUN 2021 SERI B|SUKUK|IDJ0000190B0|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|09-JUL-2021|IDR|Electronic||08-JUL-2024||||FLOATING|3 MONTHS|||234605000000|234605000000|234605000000|100|0|100|PULP & PAPER|1
29-OCT-2021|SMOPPM01C|SUKUK MUDHARABAH OKI PULP & PAPER MILLS I TAHUN 2021 SERI C|SUKUK|IDJ0000190C8|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|09-JUL-2021|IDR|Electronic||08-JUL-2026||||FLOATING|3 MONTHS|||65360000000|65360000000|65360000000|100|0|100|PULP & PAPER|1
29-OCT-2021|SMPNMP01ACN1|SUKUK MUDHARABAH BERKELANJUTAN I PNM TAHAP I TAHUN 2021 SERI A|SUKUK|IDJ0000191A0|PERMODALAN NASIONAL MADANI (PERSERO), PT|ACTIVE|IDX|09-JUL-2021|IDR|Electronic||18-JUL-2022||||FLOATING|3 MONTHS|||1158000000000|1158000000000|1158000000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|SMPNMP01BCN1|SUKUK MUDHARABAH BERKELANJUTAN I PNM TAHAP I TAHUN 2021 SERI B|SUKUK|IDJ0000191B8|PERMODALAN NASIONAL MADANI (PERSERO), PT|ACTIVE|IDX|09-JUL-2021|IDR|Electronic||08-JUL-2024||||FLOATING|3 MONTHS|||515000000000|515000000000|515000000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|SMPNMP01CCN1|SUKUK MUDHARABAH BERKELANJUTAN I PNM TAHAP I TAHUN 2021 SERI C|SUKUK|IDJ0000191C6|PERMODALAN NASIONAL MADANI (PERSERO), PT|ACTIVE|IDX|09-JUL-2021|IDR|Electronic||08-JUL-2026||||FLOATING|3 MONTHS|||327000000000|327000000000|327000000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|SMPNMP02A|SUKUK MUDHARABAH II PT PERMODALAN NASIONAL MADANI (PERSERO) TAHUN 2018 SERI A|SUKUK|IDJ0000126A6|PERMODALAN NASIONAL MADANI (PERSERO), PT|ACTIVE|||IDR|Electronic||26-FEB-2022||||FLOATING|3 MONTHS|||60000000000|60000000000|60000000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|SMPNMP02B|SUKUK MUDHARABAH II PT PERMODALAN NASIONAL MADANI (PERSERO) TAHUN 2018 SERI B|SUKUK|IDJ0000126B4|PERMODALAN NASIONAL MADANI (PERSERO), PT|ACTIVE|||IDR|Electronic||26-FEB-2022||||Floating/Variable|3 MONTHS|||240000000000|240000000000|240000000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|SMPNMP03B|SUKUK MUDHARABAH III PT PERMODALAN NASIONAL MADANI (PERSERO) TAHUN 2019 SERI B|SUKUK|IDJ0000149B6|PERMODALAN NASIONAL MADANI (PERSERO), PT|ACTIVE|||IDR|Electronic||30-OCT-2022||||Floating/Variable|3 MONTHS|||65000000000|65000000000|65000000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|SMPNMP03C|SUKUK MUDHARABAH III PT PERMODALAN NASIONAL MADANI (PERSERO) TAHUN 2019 SERI C|SUKUK|IDJ0000149C4|PERMODALAN NASIONAL MADANI (PERSERO), PT|ACTIVE|||IDR|Electronic||20-FEB-2023||||Floating/Variable|3 MONTHS|||322000000000|322000000000|322000000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|SMPNMP03E|SUKUK MUDHARABAH III PT PERMODALAN NASIONAL MADANI (PERSERO) TAHUN 2019 SERI E|SUKUK|IDJ0000149E0|PERMODALAN NASIONAL MADANI (PERSERO), PT|ACTIVE|||IDR|Electronic||30-OCT-2022||||Floating/Variable|3 MONTHS|||100000000000|100000000000|100000000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|SMPNMP03E2V|SUKUK MUDHARABAH III PT PERMODALAN NASIONAL MADANI (PERSERO) TAHUN 2019 SERI E TAHAP II|SUKUK|IDJ000014923|PERMODALAN NASIONAL MADANI (PERSERO), PT|ACTIVE|||IDR|Electronic||30-OCT-2022||||Floating/Variable|3 MONTHS|||50000000000|50000000000|50000000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|SMPNMP03F|SUKUK MUDHARABAH III PT PERMODALAN NASIONAL MADANI (PERSERO) TAHUN 2019 SERI F|SUKUK|IDJ0000149F7|PERMODALAN NASIONAL MADANI (PERSERO), PT|ACTIVE|||IDR|Electronic||20-FEB-2023||||Floating/Variable|3 MONTHS|||120000000000|120000000000|120000000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|SMPNMP03F2V|SUKUK MUDHARABAH III PT PERMODALAN NASIONAL MADANI (PERSERO) TAHUN 2019 SERI F TAHAP II|SUKUK|IDJ000014931|PERMODALAN NASIONAL MADANI (PERSERO), PT|ACTIVE|||IDR|Electronic||20-FEB-2023||||Floating/Variable|3 MONTHS|||208000000000|208000000000|208000000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|SMPNMP03H|SUKUK MUDHARABAH III PT PERMODALAN NASIONAL MADANI (PERSERO) TAHUN 2019 SERI H|SUKUK|IDJ0000149H3|PERMODALAN NASIONAL MADANI (PERSERO), PT|ACTIVE|||IDR|Electronic||15-DEC-2023||||Floating/Variable|3 MONTHS|||50000000000|50000000000|50000000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|SMPNMP03X1V|SUKUK MUDHARABAH III PT PERMODALAN NASIONAL MADANI (PERSERO) TAHUN 2019 TAHAP 1|SUKUK|IDJ000013602|PERMODALAN NASIONAL MADANI (PERSERO), PT|ACTIVE|||IDR|Electronic||18-JUN-2024||||Floating/Variable|3 MONTHS|||300000000000|300000000000|300000000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|SMPNMP04A|SUKUK MUDHARABAH IV PT PERMODALAN NASIONAL MADANI (PERSERO) TAHUN 2020 SERI A|SUKUK|IDJ0000178A7|PERMODALAN NASIONAL MADANI (PERSERO), PT|ACTIVE|||IDR|Electronic||19-JAN-2024||||Floating/Variable|3 MONTHS|||712000000000|712000000000|712000000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|SMPNMP04A1V|SUKUK MUDHARABAH IV PT PERMODALAN NASIONAL MADANI (PERSERO) TAHUN 2020 TAHAP I SERI A|SUKUK|IDJ0000175A3|PERMODALAN NASIONAL MADANI (PERSERO), PT|ACTIVE|||IDR|Electronic||27-OCT-2023||||Floating/Variable|3 MONTHS|||200000000000|200000000000|200000000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|SMPNMP04B|SUKUK MUDHARABAH IV PT PERMODALAN NASIONAL MADANI (PERSERO) TAHUN 2020 SERI B|SUKUK|IDJ0000178B5|PERMODALAN NASIONAL MADANI (PERSERO), PT|ACTIVE|||IDR|Electronic||10-MAR-2024||||Floating/Variable|3 MONTHS|||780000000000|780000000000|780000000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|SMPNMP04C|SUKUK MUDHARABAH IV PT PERMODALAN NASIONAL MADANI (PERSERO) TAHUN 2020 SERI C|SUKUK|IDJ0000178C3|PERMODALAN NASIONAL MADANI (PERSERO), PT|ACTIVE|||IDR|Electronic||29-JUN-2023||||Floating/Variable|3 MONTHS|||200000000000|200000000000|200000000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|SMPNMP04D|SUKUK MUDHARABAH IV PT PERMODALAN NASIONAL MADANI (PERSERO) TAHUN 2020 SERI D|SUKUK|IDJ0000178D1|PERMODALAN NASIONAL MADANI (PERSERO), PT|ACTIVE|||IDR|Electronic||19-JAN-2024||||Floating/Variable|3 MONTHS|||308000000000|308000000000|308000000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|SMPPGD01ACN4|SUKUK MUDHARABAH BERKELANJUTAN I PEGADAIAN TAHAP IV TAHUN 2021 SERI A|SUKUK|IDJ0000179A5|PEGADAIAN (PERSERO), PT|ACTIVE|IDX|07-APR-2021|IDR|Electronic||16-APR-2022||||FLOATING|3 MONTHS|||599200000000|599200000000|599200000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|SMPPGD01BCN1|SUKUK MUDHARABAH BERKELANJUTAN I PEGADAIAN TAHAP I TAHUN 2020 SERI B|SUKUK|IDJ0000157B9|PEGADAIAN (PERSERO), PT|ACTIVE|IDX|14-MAY-2020|IDR|Electronic||13-MAY-2023||||FLOATING|3 MONTHS|||49000000000|49000000000|49000000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|SMPPGD01BCN2|SUKUK MUDHARABAH BERKELANJUTAN I PEGADAIAN TAHAP II TAHUN 2020 SERI B|SUKUK|IDJ0000158B7|PEGADAIAN (PERSERO), PT|ACTIVE|IDX|09-JUL-2020|IDR|Electronic||08-JUL-2023||||FLOATING|3 MONTHS|||103000000000|103000000000|103000000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|SMPPGD01BCN3|SUKUK MUDHARABAH BERKELANJUTAN I PEGADAIAN TAHAP III TAHUN 2020 SERI B|SUKUK|IDJ0000170B2|PEGADAIAN (PERSERO), PT|ACTIVE|IDX|23-SEP-2020|IDR|Electronic||22-SEP-2023||||FLOATING|3 MONTHS|||131000000000|131000000000|131000000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|SMPPGD01BCN4|SUKUK MUDHARABAH BERKELANJUTAN I PEGADAIAN TAHAP IV TAHUN 2021 SERI B|SUKUK|IDJ0000179B3|PEGADAIAN (PERSERO), PT|ACTIVE|IDX|07-APR-2021|IDR|Electronic||06-APR-2024||||FLOATING|3 MONTHS|||165800000000|165800000000|165800000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|SMPPGD01CCN2|SUKUK MUDHARABAH BERKELANJUTAN I PEGADAIAN TAHAP II TAHUN 2020 SERI C|SUKUK|IDJ0000158C5|PEGADAIAN (PERSERO), PT|ACTIVE|IDX|09-JUL-2020|IDR|Electronic||08-JUL-2025||||FLOATING|3 MONTHS|||80500000000|80500000000|80500000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|SMPRIM01X1V|SUKUK MUDHARABAH I PRIMA JARINGAN THP I TAHUN 2017|SUKUK|IDJ000008701|PRIMA JARINGAN, PT|ACTIVE|||IDR|Electronic||24-MAR-2022|||1|FLOATING|SPECIFIC DATE|||600000000000|600000000000|600000000000|100|0|100|CONSTRUCTION|1
29-OCT-2021|SMPRIM01X2V|SUKUK MUDHARABAH I PRIMA JARINGAN TAHAP II TAHUN 2018|SUKUK|IDJ000011101|PRIMA JARINGAN, PT|ACTIVE|||IDR|Electronic||24-SEP-2022||||FLOATING|SPECIFIC DATE|||125000000000|125000000000|125000000000|100|0|100|CONSTRUCTION|1
29-OCT-2021|SMPTHK01ACN1|SUKUK MUDHARABAH BERKELANJUTAN I HUTAMA KARYA TAHAP I TAHUN 2021 SERI A|SUKUK|IDJ0000197A7|HUTAMA KARYA (PERSERO), PT|ACTIVE|IDX|08-SEP-2021|IDR|Electronic||07-SEP-2024||||FLOATING|3 MONTHS|||16500000000|16500000000|16500000000|100|0|100|CONSTRUCTION|1
29-OCT-2021|SMPTHK01BCN1|SUKUK MUDHARABAH BERKELANJUTAN I HUTAMA KARYA TAHAP I TAHUN 2021 SERI B|SUKUK|IDJ0000197B5|HUTAMA KARYA (PERSERO), PT|ACTIVE|IDX|08-SEP-2021|IDR|Electronic||07-SEP-2026||||FLOATING|3 MONTHS|||64450000000|64450000000|64450000000|100|0|100|CONSTRUCTION|1
29-OCT-2021|SMPTHK01CCN1|SUKUK MUDHARABAH BERKELANJUTAN I HUTAMA KARYA TAHAP I TAHUN 2021 SERI C|SUKUK|IDJ0000197C3|HUTAMA KARYA (PERSERO), PT|ACTIVE|IDX|08-SEP-2021|IDR|Electronic||07-SEP-2028||||FLOATING|3 MONTHS|||419050000000|419050000000|419050000000|100|0|100|CONSTRUCTION|1
29-OCT-2021|SMPTPP01ACN1|SUKUK MUDHARABAH BERKELANJUTAN I PTPP TAHAP I TAHUN 2021 SERI A|SUKUK|IDJ0000189A4|PEMBANGUNAN PERUMAHAN (PERSERO) Tbk, PT|ACTIVE|IDX|05-JUL-2021|IDR|Electronic||02-JUL-2024||||FLOATING|3 MONTHS|||400000000000|400000000000|400000000000|100|0|100|BUILDING CONSTRUCTION|1
29-OCT-2021|SMPTPP01BCN1|SUKUK MUDHARABAH BERKELANJUTAN I PTPP TAHAP I TAHUN 2021 SERI B|SUKUK|IDJ0000189B2|PEMBANGUNAN PERUMAHAN (PERSERO) Tbk, PT|ACTIVE|IDX|05-JUL-2021|IDR|Electronic||02-JUL-2026||||FLOATING|3 MONTHS|||100000000000|100000000000|100000000000|100|0|100|BUILDING CONSTRUCTION|1
29-OCT-2021|SMSMFP01CN3|SUKUK MUDHARABAH BERKELANJUTAN I SARANA MULTIGRIYA FINANSIAL TAHAP III TAHUN 2021|SUKUK|IDJ000017900|SARANA MULTIGRIYA FINANSIAL (PERSERO). PT|ACTIVE|IDX|11-FEB-2021|IDR|Electronic||20-FEB-2022||||FLOATING|3 MONTHS|||100010000000|100010000000|100010000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|SMSMFP02CN1|SUKUK MUDHARABAH BERKELANJUTAN II SARANA MULTIGRIYA FINANSIAL TAHAP I TAHUN 2021|SUKUK|IDJ000019203|SARANA MULTIGRIYA FINANSIAL (PERSERO). PT|ACTIVE|IDX|09-JUL-2021|IDR|Electronic||08-JUL-2023||||FLOATING|3 MONTHS|||100000000000|100000000000|100000000000|92|8|100|FINANCIAL INSTITUTION|1
29-OCT-2021|SMSMII01BCN1|SUKUK MUDHARABAH BKLJT I SMI THP I TH18 SR B|SUKUK|IDJ0000110B8|SARANA MULTI INFRASTRUKTUR (PERSERO), PT|ACTIVE|IDX|09-JUL-2018|IDR|Electronic||06-JUL-2023|||1|FLOATING|3 MONTHS|||320000000000|320000000000|320000000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|SMSMII01BCN2|SUKUK MUDHARABAH BERKELANJUTAN I SARANA MULTI INFRASTRUKTUR TAHAP II TAHUN 2019 SERI B|SUKUK|IDJ0000127B2|SARANA MULTI INFRASTRUKTUR (PERSERO), PT|ACTIVE|IDX|22-MAR-2019|IDR|Electronic||21-MAR-2022||||FLOATING|3 MONTHS|||760000000000|760000000000|760000000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|SMSMII01BCN3|SUKUK MUDHARABAH BERKELANJUTAN I SARANA MULTI INFRASTRUKTUR TAHAP III TAHUN 2019 SERI B|SUKUK|IDJ0000145B4|SARANA MULTI INFRASTRUKTUR (PERSERO), PT|ACTIVE|IDX|29-AUG-2019|IDR|Electronic||28-AUG-2022||||FLOATING|3 MONTHS|||417000000000|417000000000|417000000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|SMSMII01CCN3|SUKUK MUDHARABAH BERKELANJUTAN I SARANA MULTI INFRASTRUKTUR TAHAP III TAHUN 2019 SERI C|SUKUK|IDJ0000145C2|SARANA MULTI INFRASTRUKTUR (PERSERO), PT|ACTIVE|IDX|29-AUG-2019|IDR|Electronic||28-AUG-2024||||FLOATING|3 MONTHS|||84000000000|84000000000|84000000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|SMSMII01DCN3|SUKUK MUDHARABAH BERKELANJUTAN I SARANA MULTI INFRASTRUKTUR TAHAP III TAHUN 2019 SERI D|SUKUK|IDJ0000145D0|SARANA MULTI INFRASTRUKTUR (PERSERO), PT|ACTIVE|IDX|29-AUG-2019|IDR|Electronic||28-AUG-2026||||FLOATING|3 MONTHS|||76000000000|76000000000|76000000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|SMWIKA01ACN1|SUKUK MUDHARABAH BERKELANJUTAN I WIJAYA KARYA TAHAP I TAHUN 2020 SERI A|SUKUK|IDJ0000177A9|WIJAYA KARYA (PERSERO) Tbk, PT|ACTIVE|IDX|21-DEC-2020|IDR|Electronic||18-DEC-2023||||FLOATING|3 MONTHS|||184000000000|184000000000|184000000000|100|0|100|BUILDING CONSTRUCTION|1
29-OCT-2021|SMWIKA01ACN2|SUKUK MUDHARABAH BERKELANJUTAN I WIJAYA KARYA TAHAP II TAHUN 2021 SERI A|SUKUK|IDJ0000180A3|WIJAYA KARYA (PERSERO) Tbk, PT|ACTIVE|IDX|04-MAR-2021|IDR|Electronic||03-MAR-2024||||FLOATING|3 MONTHS|||134300000000|134300000000|134300000000|100|0|100|BUILDING CONSTRUCTION|1
29-OCT-2021|SMWIKA01BCN1|SUKUK MUDHARABAH BERKELANJUTAN I WIJAYA KARYA TAHAP I TAHUN 2020 SERI B|SUKUK|IDJ0000177B7|WIJAYA KARYA (PERSERO) Tbk, PT|ACTIVE|IDX|21-DEC-2020|IDR|Electronic||18-DEC-2025||||FLOATING|3 MONTHS|||159000000000|159000000000|159000000000|100|0|100|BUILDING CONSTRUCTION|1
29-OCT-2021|SMWIKA01BCN2|SUKUK MUDHARABAH BERKELANJUTAN I WIJAYA KARYA TAHAP II TAHUN 2021 SERI B|SUKUK|IDJ0000180B1|WIJAYA KARYA (PERSERO) Tbk, PT|ACTIVE|IDX|04-MAR-2021|IDR|Electronic||03-MAR-2026||||FLOATING|3 MONTHS|||211600000000|211600000000|211600000000|100|0|100|BUILDING CONSTRUCTION|1
29-OCT-2021|SMWIKA01CCN1|SUKUK MUDHARABAH BERKELANJUTAN I WIJAYA KARYA TAHAP I TAHUN 2020 SERI C|SUKUK|IDJ0000177C5|WIJAYA KARYA (PERSERO) Tbk, PT|ACTIVE|IDX|21-DEC-2020|IDR|Electronic||18-DEC-2027||||FLOATING|3 MONTHS|||157000000000|157000000000|157000000000|100|0|100|BUILDING CONSTRUCTION|1
29-OCT-2021|SMWIKA01CCN2|SUKUK MUDHARABAH BERKELANJUTAN I WIJAYA KARYA TAHAP II TAHUN 2021 SERI C|SUKUK|IDJ0000180C9|WIJAYA KARYA (PERSERO) Tbk, PT|ACTIVE|IDX|04-MAR-2021|IDR|Electronic||03-MAR-2028||||FLOATING|3 MONTHS|||154100000000|154100000000|154100000000|100|0|100|BUILDING CONSTRUCTION|1
29-OCT-2021|SMWIKA02ACN1|SUKUK MUDHARABAH BERKELANJUTAN II WIJAYA KARYA TAHAP I TAHUN 2021 SERI A|SUKUK|IDJ0000200A9|WIJAYA KARYA (PERSERO) Tbk, PT|ACTIVE|IDX|09-SEP-2021|IDR|Electronic||08-SEP-2024||||FLOATING|3 MONTHS|||325500000000|325500000000|325500000000|100|0|100|BUILDING CONSTRUCTION|1
29-OCT-2021|SMWIKA02BCN1|SUKUK MUDHARABAH BERKELANJUTAN II WIJAYA KARYA TAHAP I TAHUN 2021 SERI B|SUKUK|IDJ0000200B7|WIJAYA KARYA (PERSERO) Tbk, PT|ACTIVE|IDX|09-SEP-2021|IDR|Electronic||08-SEP-2026||||FLOATING|3 MONTHS|||91500000000|91500000000|91500000000|100|0|100|BUILDING CONSTRUCTION|1
29-OCT-2021|SMWIKA02CCN1|SUKUK MUDHARABAH BERKELANJUTAN II WIJAYA KARYA TAHAP I TAHUN 2021 SERI C|SUKUK|IDJ0000200C5|WIJAYA KARYA (PERSERO) Tbk, PT|ACTIVE|IDX|09-SEP-2021|IDR|Electronic||08-SEP-2028||||FLOATING|3 MONTHS|||333000000000|333000000000|333000000000|100|0|100|BUILDING CONSTRUCTION|1
29-OCT-2021|SMWOOD01ACN1|SUKUK MUDHARABAH BERKELANJUTAN I INTEGRA INDOCABINET TAHAP I TAHUN 2021 SERI A|SUKUK|IDJ0000183A7|INTEGRA INDOCABINET Tbk, PT|ACTIVE|IDX|15-APR-2021|IDR|Electronic||24-APR-2022||||FLOATING|3 MONTHS|||52500000000|52500000000|52500000000|100|0|100|WOOD INDUSTRIES|1
29-OCT-2021|SMWOOD01BCN1|SUKUK MUDHARABAH BERKELANJUTAN I INTEGRA INDOCABINET TAHAP I TAHUN 2021 SERI B|SUKUK|IDJ0000183B5|INTEGRA INDOCABINET Tbk, PT|ACTIVE|IDX|15-APR-2021|IDR|Electronic||14-APR-2024||||FLOATING|3 MONTHS|||97500000000|97500000000|97500000000|100|0|100|WOOD INDUSTRIES|1
29-OCT-2021|SWMEDP01B|SUK WAKALAH MEDCO POWER INDONESIA I TH 2018 SERI B|SUKUK|IDJ0000108B2|MEDCO POWER INDONESIA, PT|ACTIVE|IDX|05-JUL-2018|IDR|Electronic||04-JUL-2023|||10.25|FIXED|3 MONTHS|||404000000000|404000000000|404000000000|100|0|100|ENERGY|1
29-OCT-2021|SWMEDP01C|SUK WAKALAH MEDCO POWER INDONESIA I TH 2018 SERI C|SUKUK|IDJ0000108C0|MEDCO POWER INDONESIA, PT|ACTIVE|IDX|05-JUL-2018|IDR|Electronic||04-JUL-2025|||10.75|FIXED|3 MONTHS|||43000000000|43000000000|43000000000|100|0|100|ENERGY|1
29-OCT-2021|SWMEDP02A|SUKUK WAKALAH MEDCO POWER INDONESIA II TAHUN 2019 SERI A|SUKUK|IDJ0000134A0|MEDCO POWER INDONESIA, PT|ACTIVE|IDX|24-MAY-2019|IDR|Electronic||23-MAY-2022|||10|FIXED|3 MONTHS|||832700000000|832700000000|832700000000|100|0|100|ENERGY|1
29-OCT-2021|SWMEDP02B|SUKUK WAKALAH MEDCO POWER INDONESIA II TAHUN 2019 SERI B|SUKUK|IDJ0000134B8|MEDCO POWER INDONESIA, PT|ACTIVE|IDX|24-MAY-2019|IDR|Electronic||23-MAY-2024|||10.55|FIXED|3 MONTHS|||7000000000|7000000000|7000000000|100|0|100|ENERGY|1
29-OCT-2021|SWMEDP02C|SUKUK WAKALAH MEDCO POWER INDONESIA II TAHUN 2019 SERI C|SUKUK|IDJ0000134C6|MEDCO POWER INDONESIA, PT|ACTIVE|IDX|24-MAY-2019|IDR|Electronic||23-MAY-2026|||11.1|FIXED|3 MONTHS|||10300000000|10300000000|10300000000|100|0|100|ENERGY|1
29-OCT-2021|SWMNMN01A|SUKUK WAKALAH I PT MITRA NIAGA MADANI SERI A|SUKUK|IDJ0000122A5|MITRA NIAGA MADANI, PT|ACTIVE|||IDR|Electronic||08-FEB-2024|||10.25|Fixed|3 MONTHS|||392000000000|392000000000|392000000000|100|0|100|OTHERS - TRADE, SERVICES & INVESTMENT|1
29-OCT-2021|BBKK01|EBA BAHANA BUKOPIN - KUMPULAN TAGIHAN KREDIT PENSIUNAN YANG DIALIHKAN KELAS A1|EBA|IDU000002206|EFEK BERAGUN ASET BAHANA BUKOPIN-KUMPULAN TAGIHAN KREDIT PENSIUNAN YANG DIALIHKAN|ACTIVE|IDX|05-SEP-2019|IDR|Electronic||04-SEP-2022|||9.25|FIXED|3 MONTHS|||326672000000|172944000000|172944000000|100|0|100|OTHER SECTORS|1
29-OCT-2021|BBKK01A2|EBA BAHANA BUKOPIN - KUMPULAN TAGIHAN KREDIT PENSIUNAN YANG DIALIHKAN KELAS A2|EBA|IDU000002602|EFEK BERAGUN ASET BAHANA BUKOPIN-KUMPULAN TAGIHAN KREDIT PENSIUNAN YANG DIALIHKAN|ACTIVE|||IDR|Electronic||04-SEP-2026|||10|FIXED|3 MONTHS|||672000000000|616000000000|616000000000|100|0|100|OTHER SECTORS|1
29-OCT-2021|DIPP01|EBA DNRK INDONESIA POWER PLN 1-PIUTANG USAHA KLS A|EBA|IDU000001802|KIK EBA DANAREKSA INDONESIA POWER PLN 1-PIUTANG USAHA|ACTIVE|IDX|20-SEP-2017|IDR|Electronic||19-SEP-2022|||8.0227|FIXED|3 MONTHS|||3062698106540|859169968859|859169968859|99.99|0.01|100|ENERGY|1
29-OCT-2021|MGIA01|EBA MANDIRI GIAA01 - SURAT BERHARGA HAK ATAS PENDAPATAN PENJUALAN TIKET KELAS A|EBA|IDU000002107|KIK EBA MANDIRI GIAA01 - SURAT BERHARGA HAK ATAS PENDAPATAN PENJUALAN TIKET|ACTIVE|IDX|31-JUL-2018|IDR|Electronic||27-JUL-2023|||9.75|FIXED|3 MONTHS|||1800000000000|935325000000|935325000000|100|0|100|OTHER SECTORS|1
29-OCT-2021|MJAG01|EBA MNDR JSMR01-SB HAK ATS PDPT TOL JAGORAWI KLS A|EBA|IDU000001703|KIK EBA MANDIRI JSMR01-SURAT BERHARGA HAK ATAS PENDAPATAN TOL JAGORAWI|ACTIVE|IDX|31-AUG-2017|IDR|Electronic||30-AUG-2022|||8.4|FIXED|3 MONTHS|||1858000000000|371600000000|371600000000|99.97|0.03|100|TOLL ROAD, AIRPORT, HARBOR & ALLIED PROD.|1
